"","sat","tothrs","hsize","hsrank","colgpa","athlete","female","white","black"
"2395",1010,41,2.36,77,2.76,"FALSE","TRUE","TRUE","FALSE"
"2396",1110,42,3.22,5,3.5699999,"FALSE","FALSE","TRUE","FALSE"
"2397",1010,67,2.38,24,2.2,"FALSE","FALSE","FALSE","TRUE"
"2398",1290,45,3.24,6,3.8199999,"FALSE","FALSE","TRUE","FALSE"
"2399",1030,68,2.38,95,1.9,"FALSE","FALSE","TRUE","FALSE"
"2400",1250,45,3.24,20,2.1099999,"FALSE","FALSE","TRUE","FALSE"
"2401",1110,83,2.38,67,1.91,"FALSE","FALSE","TRUE","FALSE"
"2402",1060,75,2.38,19,3.1900001,"FALSE","FALSE","TRUE","FALSE"
"2403",1070,103,2.83,10,3.29,"FALSE","TRUE","TRUE","FALSE"
"2404",890,71,0.12,2,2.8199999,"FALSE","TRUE","TRUE","FALSE"
"2405",910,21,0.1,1,3.3299999,"FALSE","TRUE","TRUE","FALSE"
"2406",1130,45,0.12,3,2.4100001,"FALSE","FALSE","TRUE","FALSE"
"2407",1020,83,0.11,4,2.6199999,"FALSE","FALSE","TRUE","FALSE"
"2408",1240,85,5.74,14,2.8299999,"FALSE","FALSE","TRUE","FALSE"
"2409",900,66,5.56,88,1.88,"FALSE","TRUE","TRUE","FALSE"
"2410",900,72,5.56,34,2.52,"FALSE","TRUE","TRUE","FALSE"
"2411",860,47,5.74,195,2.05,"FALSE","FALSE","TRUE","FALSE"
"2412",950,42,5.26,134,2.4200001,"FALSE","TRUE","TRUE","FALSE"
"2413",1160,75,5.03,60,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"2414",1140,98,5.03,55,2.1500001,"FALSE","FALSE","TRUE","FALSE"
"2415",1010,103,5.03,73,1.96,"FALSE","TRUE","FALSE","TRUE"
"2416",990,64,5.56,195,1.77,"FALSE","FALSE","FALSE","FALSE"
"2417",1120,41,5.26,61,2,"FALSE","FALSE","TRUE","FALSE"
"2418",1070,45,5.26,46,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"2419",1020,43,5.26,78,1.2,"FALSE","TRUE","TRUE","FALSE"
"2420",1030,72,5.56,163,1.75,"FALSE","FALSE","TRUE","FALSE"
"2421",990,44,5.26,52,2.75,"FALSE","TRUE","TRUE","FALSE"
"2422",930,73,5.56,76,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"2423",790,71,5.56,51,2.3099999,"FALSE","TRUE","TRUE","FALSE"
"2424",1090,47,5.26,16,3.6300001,"FALSE","TRUE","TRUE","FALSE"
"2425",1020,16,5.39,53,2.5899999,"FALSE","TRUE","TRUE","FALSE"
"2426",1220,80,5.56,36,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"2427",1010,7,5.39,217,2.52,"FALSE","FALSE","TRUE","FALSE"
"2428",1090,46,5.26,125,1.61,"FALSE","FALSE","TRUE","FALSE"
"2429",900,43,5.26,173,0.80000001,"FALSE","FALSE","TRUE","FALSE"
"2430",1120,69,5.38,128,1.77,"FALSE","FALSE","TRUE","FALSE"
"2431",950,43,5.26,125,1,"FALSE","FALSE","TRUE","FALSE"
"2432",790,43,5.56,176,2.5999999,"FALSE","FALSE","TRUE","FALSE"
"2433",1130,18,5.39,32,3.1099999,"FALSE","FALSE","TRUE","FALSE"
"2434",1080,12,5.39,152,2.3699999,"TRUE","FALSE","TRUE","FALSE"
"2435",1140,41,5.26,76,2.46,"FALSE","FALSE","TRUE","FALSE"
"2436",970,112,5.39,171,2.29,"FALSE","FALSE","TRUE","FALSE"
"2437",980,45,5.26,18,3.23,"FALSE","TRUE","TRUE","FALSE"
"2438",970,43,5.26,23,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"2439",930,120,5.39,109,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"2440",820,43,5.26,160,2.1300001,"TRUE","TRUE","FALSE","TRUE"
"2441",1220,80,5.03,59,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"2442",1100,92,5.03,88,2.5,"FALSE","FALSE","TRUE","FALSE"
"2443",1170,45,5.74,24,2.7,"FALSE","FALSE","TRUE","FALSE"
"2444",1040,13,5.39,47,2.03,"FALSE","TRUE","TRUE","FALSE"
"2445",1140,42,5.26,140,0.28,"FALSE","FALSE","TRUE","FALSE"
"2446",890,99,5.03,66,2.1600001,"FALSE","FALSE","TRUE","FALSE"
"2447",1230,42,5.26,45,1.71,"FALSE","FALSE","TRUE","FALSE"
"2448",840,27,5.39,124,2.6199999,"FALSE","TRUE","TRUE","FALSE"
"2449",1000,75,5.56,37,2.1300001,"FALSE","FALSE","TRUE","FALSE"
"2450",1020,67,5.56,75,2.23,"FALSE","FALSE","TRUE","FALSE"
"2451",1160,8,5.39,38,2.0699999,"FALSE","FALSE","TRUE","FALSE"
"2452",750,21,5.39,70,2.49,"FALSE","TRUE","TRUE","FALSE"
"2453",740,45,1.32,36,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"2454",910,115,1.01,7,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"2455",1200,20,0.94,1,3.52,"FALSE","FALSE","TRUE","FALSE"
"2456",1140,43,1.32,4,3.46,"FALSE","TRUE","TRUE","FALSE"
"2457",930,46,1.32,20,3,"FALSE","FALSE","TRUE","FALSE"
"2458",990,72,1.01,24,2.8099999,"FALSE","FALSE","TRUE","FALSE"
"2459",880,66,1.78,24,2.5,"FALSE","FALSE","TRUE","FALSE"
"2460",1120,44,1.96,41,3.25,"FALSE","FALSE","TRUE","FALSE"
"2461",790,16,1.92,9,2.6600001,"FALSE","TRUE","TRUE","FALSE"
"2462",950,16,1.92,15,2.29,"FALSE","FALSE","TRUE","FALSE"
"2463",970,45,1.96,24,2.8800001,"FALSE","TRUE","TRUE","FALSE"
"2464",1170,104,1.71,1,2.5799999,"FALSE","TRUE","TRUE","FALSE"
"2465",840,116,2.3,37,2.74,"FALSE","FALSE","TRUE","FALSE"
"2466",960,112,1.92,18,2.9100001,"FALSE","FALSE","TRUE","FALSE"
"2467",970,46,1.96,29,2.05,"FALSE","FALSE","TRUE","FALSE"
"2468",1080,41,1.96,36,3.53,"FALSE","TRUE","TRUE","FALSE"
"2469",860,72,1.78,22,2.75,"FALSE","TRUE","TRUE","FALSE"
"2470",1040,72,1.78,12,2.8299999,"FALSE","TRUE","TRUE","FALSE"
"2471",980,19,1.92,32,2.0799999,"FALSE","TRUE","TRUE","FALSE"
"2472",1130,20,2.5,101,2.02,"FALSE","FALSE","FALSE","FALSE"
"2473",990,112,2.04,60,3.51,"FALSE","FALSE","TRUE","FALSE"
"2474",1010,44,2.37,58,2.8099999,"FALSE","TRUE","TRUE","FALSE"
"2475",1010,69,2.38,18,3.4000001,"FALSE","TRUE","TRUE","FALSE"
"2476",1090,42,2.37,117,2,"FALSE","FALSE","TRUE","FALSE"
"2477",1090,45,2.37,48,2.52,"FALSE","TRUE","TRUE","FALSE"
"2478",840,45,2.37,84,2.6400001,"FALSE","TRUE","TRUE","FALSE"
"2479",1310,68,2.38,147,2.29,"FALSE","FALSE","TRUE","FALSE"
"2480",830,64,2.38,70,2.05,"FALSE","FALSE","TRUE","FALSE"
"2481",1100,43,2.37,17,4,"FALSE","TRUE","TRUE","FALSE"
"2482",970,44,2.37,25,3.8099999,"FALSE","FALSE","FALSE","FALSE"
"2483",1010,43,2.37,21,3.5999999,"FALSE","TRUE","TRUE","FALSE"
"2484",1170,44,2.37,12,4,"FALSE","FALSE","TRUE","FALSE"
"2485",1090,74,2.38,55,3.3599999,"FALSE","TRUE","TRUE","FALSE"
"2486",1040,44,2.37,38,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"2487",1080,104,2.51,18,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"2488",1010,72,2.38,46,3.2,"FALSE","FALSE","TRUE","FALSE"
"2489",1070,45,2.37,127,1.76,"FALSE","FALSE","TRUE","FALSE"
"2490",1060,71,2.38,38,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"2491",1310,103,2.51,29,3.03,"FALSE","TRUE","TRUE","FALSE"
"2492",1050,43,2.37,88,2.8599999,"FALSE","TRUE","TRUE","FALSE"
"2493",1090,9,2.04,16,3.53,"FALSE","TRUE","TRUE","FALSE"
"2494",880,43,2.37,66,3.2,"FALSE","TRUE","TRUE","FALSE"
"2495",1070,71,2.38,45,2.6099999,"FALSE","TRUE","TRUE","FALSE"
"2496",1290,45,2.37,11,3.4100001,"FALSE","TRUE","TRUE","FALSE"
"2497",1120,44,2.37,49,2,"FALSE","TRUE","TRUE","FALSE"
"2498",1110,98,2.51,90,2.75,"FALSE","FALSE","TRUE","FALSE"
"2499",1090,102,2.04,88,2.22,"FALSE","TRUE","TRUE","FALSE"
"2500",960,69,2.38,54,2.4400001,"FALSE","TRUE","TRUE","FALSE"
"2501",930,46,2.37,58,3.22,"FALSE","TRUE","TRUE","FALSE"
"2502",1210,46,2.37,49,3.1600001,"FALSE","FALSE","TRUE","FALSE"
"2503",1300,91,2.51,61,2.23,"FALSE","FALSE","TRUE","FALSE"
"2504",1040,44,2.37,140,2.1800001,"FALSE","FALSE","TRUE","FALSE"
"2505",1050,43,2.37,83,1.66,"FALSE","FALSE","TRUE","FALSE"
"2506",990,107,2.51,34,2.7,"FALSE","TRUE","TRUE","FALSE"
"2507",810,8,2.04,31,2.53,"FALSE","FALSE","TRUE","FALSE"
"2508",1010,37,2.04,36,2.54,"FALSE","FALSE","TRUE","FALSE"
"2509",900,41,2.46,109,2.53,"FALSE","FALSE","TRUE","FALSE"
"2510",1180,69,2.38,17,3.3299999,"FALSE","FALSE","TRUE","FALSE"
"2511",980,111,2.51,62,3.01,"FALSE","TRUE","TRUE","FALSE"
"2512",940,73,2.38,63,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"2513",1110,42,0.41,2,3.21,"FALSE","FALSE","TRUE","FALSE"
"2514",1080,46,0.51,8,1.38,"FALSE","FALSE","TRUE","FALSE"
"2515",870,70,0.3,1,3.54,"FALSE","TRUE","TRUE","FALSE"
"2516",830,103,1.39,16,2.98,"FALSE","TRUE","TRUE","FALSE"
"2517",930,117,1.39,1,3.21,"FALSE","FALSE","TRUE","FALSE"
"2518",1150,99,1.39,3,3.3499999,"FALSE","TRUE","TRUE","FALSE"
"2519",790,101,1.39,13,3.01,"FALSE","TRUE","TRUE","FALSE"
"2520",1000,63,1.76,31,2.05,"FALSE","FALSE","TRUE","FALSE"
"2521",1050,71,1.76,56,2.0999999,"FALSE","FALSE","TRUE","FALSE"
"2522",870,115,1.39,9,2.74,"FALSE","TRUE","TRUE","FALSE"
"2523",1180,76,1.76,19,3.21,"FALSE","FALSE","TRUE","FALSE"
"2524",830,25,1.6,21,1.99,"FALSE","TRUE","TRUE","FALSE"
"2525",1050,41,1.65,14,1.38,"FALSE","TRUE","TRUE","FALSE"
"2526",1060,44,0.6,6,1.25,"FALSE","FALSE","FALSE","TRUE"
"2527",960,89,0.16,2,2.5599999,"FALSE","FALSE","TRUE","FALSE"
"2528",990,103,3.38,20,2.4400001,"FALSE","TRUE","TRUE","FALSE"
"2529",900,66,3.2,25,2.8499999,"FALSE","TRUE","TRUE","FALSE"
"2530",970,103,3.38,7,2.74,"FALSE","TRUE","TRUE","FALSE"
"2531",1430,9,3.64,42,3.0699999,"FALSE","FALSE","TRUE","FALSE"
"2532",1110,70,3.2,16,2.3199999,"FALSE","FALSE","TRUE","FALSE"
"2533",1130,44,3.1,8,3.75,"FALSE","FALSE","TRUE","FALSE"
"2534",1230,46,3.1,5,3.6099999,"FALSE","FALSE","TRUE","FALSE"
"2535",1000,62,3.2,97,1.8099999,"FALSE","FALSE","TRUE","FALSE"
"2536",940,43,3.1,19,2.3800001,"FALSE","TRUE","FALSE","TRUE"
"2537",1110,45,3.1,11,3.4100001,"FALSE","FALSE","TRUE","FALSE"
"2538",1020,9,3.64,36,2.49,"FALSE","FALSE","TRUE","FALSE"
"2539",950,33,3.1,14,1.25,"FALSE","TRUE","TRUE","FALSE"
"2540",1130,45,3.1,72,3,"FALSE","FALSE","TRUE","FALSE"
"2541",1150,44,3.1,17,2.8099999,"FALSE","FALSE","TRUE","FALSE"
"2542",1010,70,3.2,13,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"2543",1150,42,3.1,45,2.9200001,"FALSE","FALSE","TRUE","FALSE"
"2544",990,73,3.2,60,1.79,"FALSE","TRUE","TRUE","FALSE"
"2545",1020,121,3.64,15,2.8099999,"FALSE","TRUE","TRUE","FALSE"
"2546",1040,67,3.2,34,2.3900001,"FALSE","FALSE","TRUE","FALSE"
"2547",720,73,1.02,12,2.3399999,"FALSE","FALSE","FALSE","TRUE"
"2548",1070,22,1.25,7,0.72000003,"FALSE","FALSE","TRUE","FALSE"
"2549",1040,44,1.25,4,3.5,"FALSE","TRUE","TRUE","FALSE"
"2550",1090,43,0.85,2,3.4000001,"FALSE","TRUE","TRUE","FALSE"
"2551",900,41,0.85,20,1.23,"FALSE","FALSE","TRUE","FALSE"
"2552",1020,30,0.75,3,3.4400001,"FALSE","TRUE","TRUE","FALSE"
"2553",700,104,0.55,8,2.5599999,"FALSE","TRUE","TRUE","FALSE"
"2554",750,106,1.75,28,2.54,"FALSE","FALSE","TRUE","FALSE"
"2555",930,106,1.75,32,3.02,"FALSE","FALSE","TRUE","FALSE"
"2556",1240,44,1.75,3,3.1800001,"FALSE","TRUE","TRUE","FALSE"
"2557",1300,46,2.1,1,4,"FALSE","TRUE","TRUE","FALSE"
"2558",1150,46,2.01,34,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"2559",1140,16,1.33,23,3.1400001,"FALSE","FALSE","TRUE","FALSE"
"2560",1010,69,1.7,26,2.6600001,"FALSE","FALSE","TRUE","FALSE"
"2561",1010,65,1.7,24,2,"FALSE","FALSE","TRUE","FALSE"
"2562",1160,46,2.01,15,3,"FALSE","TRUE","TRUE","FALSE"
"2563",1060,76,4.5,14,3.21,"FALSE","TRUE","TRUE","FALSE"
"2564",820,44,2.33,46,1.75,"FALSE","TRUE","TRUE","FALSE"
"2565",940,8,1.33,28,2.01,"FALSE","FALSE","TRUE","FALSE"
"2566",1100,73,1.7,4,2.97,"FALSE","TRUE","TRUE","FALSE"
"2567",1100,89,1.75,1,2.5,"FALSE","TRUE","TRUE","FALSE"
"2568",1140,14,0.25,14,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"2569",930,116,0.36,16,2.0599999,"FALSE","TRUE","TRUE","FALSE"
"2570",1030,108,0.27,3,3.1300001,"FALSE","TRUE","TRUE","FALSE"
"2571",960,107,0.27,14,2.6199999,"FALSE","FALSE","TRUE","FALSE"
"2572",1020,107,0.27,8,2.6500001,"FALSE","FALSE","TRUE","FALSE"
"2573",860,26,2.15,2,2.9100001,"FALSE","TRUE","FALSE","TRUE"
"2574",770,109,1.68,7,2.6400001,"FALSE","TRUE","FALSE","TRUE"
"2575",1000,44,2.16,4,3,"FALSE","FALSE","FALSE","TRUE"
"2576",860,100,1.68,1,2.1400001,"FALSE","TRUE","FALSE","TRUE"
"2577",960,45,2.18,1,3.29,"FALSE","FALSE","TRUE","FALSE"
"2578",830,33,2.07,3,2,"FALSE","TRUE","FALSE","TRUE"
"2579",980,45,0.08,1,3,"FALSE","FALSE","TRUE","FALSE"
"2580",970,44,4.09,104,3.1199999,"FALSE","FALSE","TRUE","FALSE"
"2581",1150,21,3.62,3,1.86,"FALSE","TRUE","FALSE","TRUE"
"2582",860,47,4.09,39,2.3099999,"FALSE","TRUE","FALSE","TRUE"
"2583",970,33,4.09,9,2.5,"FALSE","TRUE","FALSE","TRUE"
"2584",980,16,3.62,11,2.51,"FALSE","TRUE","TRUE","FALSE"
"2585",1290,66,3.48,2,2.52,"FALSE","FALSE","TRUE","FALSE"
"2586",640,72,3.53,230,1.89,"TRUE","FALSE","FALSE","TRUE"
"2587",1260,43,4.09,1,4,"FALSE","TRUE","TRUE","FALSE"
"2588",970,73,3.48,20,2.3599999,"FALSE","FALSE","TRUE","FALSE"
"2589",1190,46,4.09,5,3.4400001,"FALSE","FALSE","TRUE","FALSE"
"2590",1190,69,3.45,40,2.4000001,"FALSE","FALSE","TRUE","FALSE"
"2591",1050,99,3.1,61,2.5899999,"FALSE","FALSE","TRUE","FALSE"
"2592",760,45,3.19,32,2.8800001,"FALSE","FALSE","TRUE","FALSE"
"2593",1030,10,3.33,33,2.0999999,"FALSE","TRUE","TRUE","FALSE"
"2594",1080,75,3.45,21,3.6800001,"FALSE","FALSE","TRUE","FALSE"
"2595",1070,23,3.33,11,2.8900001,"FALSE","TRUE","TRUE","FALSE"
"2596",1020,46,3.19,44,2.22,"FALSE","FALSE","TRUE","FALSE"
"2597",740,69,3.45,45,1.73,"FALSE","TRUE","FALSE","FALSE"
"2598",990,68,3.45,77,1.75,"FALSE","FALSE","TRUE","FALSE"
"2599",1100,74,3.45,33,2.4400001,"FALSE","FALSE","TRUE","FALSE"
"2600",1060,103,3.1,53,2.97,"FALSE","FALSE","TRUE","FALSE"
"2601",1190,96,3.1,4,2.3800001,"FALSE","FALSE","TRUE","FALSE"
"2602",1270,123,3.33,4,3.5599999,"FALSE","FALSE","TRUE","FALSE"
"2603",1250,28,3.33,14,2.51,"FALSE","FALSE","TRUE","FALSE"
"2604",980,33,3.19,37,2.5799999,"FALSE","TRUE","TRUE","FALSE"
"2605",910,67,3.45,141,1.86,"FALSE","FALSE","TRUE","FALSE"
"2606",1180,19,3.33,7,2.5799999,"FALSE","FALSE","TRUE","FALSE"
"2607",1070,70,3.45,10,2.8199999,"FALSE","FALSE","TRUE","FALSE"
"2608",920,41,3.19,127,1.23,"FALSE","FALSE","TRUE","FALSE"
"2609",1190,13,3.33,22,3.54,"FALSE","FALSE","TRUE","FALSE"
"2610",1180,44,3.19,16,3.5599999,"FALSE","FALSE","TRUE","FALSE"
"2611",860,95,3.32,23,2.6500001,"FALSE","TRUE","TRUE","FALSE"
"2612",1070,75,1.65,3,2.8599999,"FALSE","FALSE","TRUE","FALSE"
"2613",1070,24,1.56,2,3.74,"FALSE","FALSE","TRUE","FALSE"
"2614",1030,100,1.76,27,2.5699999,"TRUE","FALSE","TRUE","FALSE"
"2615",880,17,1.56,33,2.05,"FALSE","FALSE","TRUE","FALSE"
"2616",970,45,1.81,26,2.29,"FALSE","TRUE","TRUE","FALSE"
"2617",1040,11,1.81,12,1.4,"FALSE","FALSE","TRUE","FALSE"
"2618",1050,17,1.56,15,2.03,"FALSE","TRUE","TRUE","FALSE"
"2619",1180,45,1.81,2,3.47,"FALSE","FALSE","TRUE","FALSE"
"2620",1100,46,1.81,12,3,"FALSE","FALSE","TRUE","FALSE"
"2621",1020,69,1.65,26,2.71,"FALSE","FALSE","TRUE","FALSE"
"2622",910,44,1.81,11,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"2623",810,16,1.56,20,2.0699999,"FALSE","FALSE","TRUE","FALSE"
"2624",980,46,1.81,7,3.4400001,"FALSE","TRUE","TRUE","FALSE"
"2625",1020,16,1.56,10,1.97,"FALSE","FALSE","TRUE","FALSE"
"2626",950,72,1.65,10,2.97,"FALSE","TRUE","TRUE","FALSE"
"2627",1040,23,5.75,12,2.9100001,"FALSE","TRUE","TRUE","FALSE"
"2628",960,68,6.87,236,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"2629",1070,15,5.75,96,2.3099999,"FALSE","FALSE","TRUE","FALSE"
"2630",900,45,7.15,302,2.3499999,"FALSE","FALSE","TRUE","FALSE"
"2631",1100,109,5.75,36,3.1900001,"FALSE","FALSE","TRUE","FALSE"
"2632",1040,97,6.1,71,2.6900001,"FALSE","TRUE","TRUE","FALSE"
"2633",1000,12,5.78,365,2.25,"FALSE","FALSE","TRUE","FALSE"
"2634",990,68,6.87,239,3.0899999,"FALSE","FALSE","TRUE","FALSE"
"2635",1180,44,7.15,16,3.4300001,"FALSE","TRUE","TRUE","FALSE"
"2636",970,61,6.87,307,1.75,"FALSE","FALSE","TRUE","FALSE"
"2637",1040,65,7,166,3.6500001,"FALSE","FALSE","TRUE","FALSE"
"2638",1140,97,5.95,43,2.95,"FALSE","FALSE","TRUE","FALSE"
"2639",910,124,5.75,132,2.3299999,"FALSE","FALSE","TRUE","FALSE"
"2640",1140,68,6.87,278,1.97,"FALSE","TRUE","TRUE","FALSE"
"2641",1040,119,5.75,188,1.9400001,"FALSE","FALSE","TRUE","FALSE"
"2642",1110,99,6.1,157,2.6700001,"FALSE","FALSE","TRUE","FALSE"
"2643",710,72,6.87,225,2.29,"FALSE","TRUE","TRUE","FALSE"
"2644",1030,66,6.87,261,1.76,"FALSE","FALSE","TRUE","FALSE"
"2645",1200,44,7.15,17,3.6199999,"FALSE","TRUE","TRUE","FALSE"
"2646",990,41,6.87,223,3.46,"FALSE","FALSE","TRUE","FALSE"
"2647",1150,44,7.15,98,2.75,"FALSE","TRUE","TRUE","FALSE"
"2648",810,24,5.75,34,3.3399999,"FALSE","TRUE","TRUE","FALSE"
"2649",970,44,7.15,172,2.3699999,"FALSE","TRUE","TRUE","FALSE"
"2650",930,27,5.75,61,3.27,"FALSE","TRUE","FALSE","TRUE"
"2651",970,78,6.87,46,2.79,"FALSE","TRUE","TRUE","FALSE"
"2652",960,7,5.75,98,2.0599999,"FALSE","FALSE","TRUE","FALSE"
"2653",1090,92,6.1,202,2.1900001,"FALSE","TRUE","TRUE","FALSE"
"2654",1050,41,7.15,634,1.3,"FALSE","FALSE","TRUE","FALSE"
"2655",1040,69,7,118,2.48,"FALSE","TRUE","TRUE","FALSE"
"2656",1040,76,6.87,266,2.21,"FALSE","TRUE","TRUE","FALSE"
"2657",1040,44,7.15,135,2.6199999,"FALSE","TRUE","TRUE","FALSE"
"2658",970,71,6.87,124,2.1199999,"FALSE","TRUE","TRUE","FALSE"
"2659",1070,46,7.15,153,4,"FALSE","FALSE","TRUE","FALSE"
"2660",1040,101,6.1,85,2.22,"FALSE","FALSE","TRUE","FALSE"
"2661",1070,97,6.1,132,2.04,"FALSE","FALSE","TRUE","FALSE"
"2662",1230,74,6.87,83,3.3599999,"FALSE","TRUE","TRUE","FALSE"
"2663",940,28,5.75,173,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"2664",1150,13,5.75,15,3.71,"FALSE","TRUE","TRUE","FALSE"
"2665",1090,44,7.15,399,1.5599999,"FALSE","FALSE","TRUE","FALSE"
"2666",860,63,7,370,1.92,"FALSE","TRUE","TRUE","FALSE"
"2667",940,68,6.87,180,3.52,"FALSE","TRUE","TRUE","FALSE"
"2668",1070,33,7.15,300,1.33,"FALSE","FALSE","TRUE","FALSE"
"2669",890,42,7.15,198,2.9200001,"FALSE","TRUE","TRUE","FALSE"
"2670",1090,70,6.87,57,3.21,"FALSE","TRUE","TRUE","FALSE"
"2671",840,22,7.15,511,1.1799999,"TRUE","FALSE","FALSE","TRUE"
"2672",960,99,6.1,28,3.0899999,"FALSE","TRUE","TRUE","FALSE"
"2673",1090,66,6.87,242,2,"FALSE","FALSE","TRUE","FALSE"
"2674",810,10,5.75,184,2.4200001,"FALSE","TRUE","TRUE","FALSE"
"2675",910,74,6.87,91,3.28,"FALSE","TRUE","TRUE","FALSE"
"2676",1020,42,7.15,234,2.4200001,"FALSE","FALSE","TRUE","FALSE"
"2677",920,77,6.87,247,1.96,"FALSE","TRUE","TRUE","FALSE"
"2678",1280,7,5.75,40,3.03,"FALSE","FALSE","TRUE","FALSE"
"2679",960,19,5.75,213,2.79,"FALSE","FALSE","TRUE","FALSE"
"2680",980,44,7.15,170,2.3099999,"FALSE","TRUE","TRUE","FALSE"
"2681",1070,44,7.15,150,2.9300001,"FALSE","TRUE","TRUE","FALSE"
"2682",1160,15,5.75,104,2.9200001,"FALSE","FALSE","TRUE","FALSE"
"2683",1400,46,7.15,107,3.8299999,"FALSE","TRUE","TRUE","FALSE"
"2684",1070,86,6.1,105,1.54,"FALSE","TRUE","TRUE","FALSE"
"2685",1010,9,5.75,81,2.1300001,"FALSE","FALSE","TRUE","FALSE"
"2686",1160,13,5.75,21,3,"FALSE","FALSE","TRUE","FALSE"
"2687",890,105,6.1,85,2.97,"FALSE","TRUE","TRUE","FALSE"
"2688",1020,77,6.87,391,2.45,"FALSE","TRUE","TRUE","FALSE"
"2689",1220,98,6.1,137,2.1199999,"FALSE","FALSE","TRUE","FALSE"
"2690",1050,45,7.15,249,2.1700001,"FALSE","FALSE","TRUE","FALSE"
"2691",1260,74,7,47,3.46,"FALSE","FALSE","TRUE","FALSE"
"2692",1000,112,5.75,99,2.5899999,"FALSE","TRUE","TRUE","FALSE"
"2693",1040,14,5.75,44,3.6700001,"FALSE","FALSE","TRUE","FALSE"
"2694",930,29,5.75,97,2.51,"FALSE","TRUE","TRUE","FALSE"
"2695",900,33,7.15,341,0.41,"FALSE","FALSE","TRUE","FALSE"
"2696",1020,44,7.15,38,3.0599999,"FALSE","TRUE","TRUE","FALSE"
"2697",990,11,7.15,279,2.0999999,"TRUE","FALSE","TRUE","FALSE"
"2698",950,45,7.15,346,2,"TRUE","FALSE","TRUE","FALSE"
"2699",1190,45,7.15,123,3.1099999,"FALSE","FALSE","TRUE","FALSE"
"2700",1040,59,7,141,1.97,"FALSE","TRUE","TRUE","FALSE"
"2701",1000,70,6.87,260,2.47,"FALSE","TRUE","TRUE","FALSE"
"2702",1000,71,7,450,1.8200001,"FALSE","FALSE","TRUE","FALSE"
"2703",920,41,7.15,243,1.76,"FALSE","FALSE","TRUE","FALSE"
"2704",1180,42,7.71,481,1.5,"TRUE","FALSE","TRUE","FALSE"
"2705",870,73,5.95,253,2,"FALSE","TRUE","TRUE","FALSE"
"2706",1050,63,6.87,314,2.1199999,"TRUE","FALSE","TRUE","FALSE"
"2707",1210,96,6.1,58,3.01,"FALSE","FALSE","TRUE","FALSE"
"2708",1330,45,7.15,265,2.7,"FALSE","FALSE","TRUE","FALSE"
"2709",1050,43,7.15,141,2.8,"FALSE","TRUE","TRUE","FALSE"
"2710",1150,108,6.1,117,3.01,"FALSE","FALSE","TRUE","FALSE"
"2711",900,33,7.71,78,0.91000003,"FALSE","TRUE","TRUE","FALSE"
"2712",1050,97,6.1,28,2.9400001,"FALSE","TRUE","TRUE","FALSE"
"2713",1060,92,6.1,105,1.91,"FALSE","FALSE","TRUE","FALSE"
"2714",950,14,5.75,78,2.8599999,"FALSE","FALSE","TRUE","FALSE"
"2715",990,43,7.15,129,2.4000001,"FALSE","TRUE","TRUE","FALSE"
"2716",950,63,6.87,319,1.87,"FALSE","FALSE","TRUE","FALSE"
"2717",1120,46,1.54,1,3.8299999,"FALSE","FALSE","TRUE","FALSE"
"2718",900,99,1.32,18,2.9400001,"TRUE","FALSE","TRUE","FALSE"
"2719",1260,43,1.54,12,2.53,"FALSE","TRUE","TRUE","FALSE"
"2720",1000,66,1.09,10,1.38,"FALSE","FALSE","TRUE","FALSE"
"2721",920,2,1.2,12,2.95,"FALSE","TRUE","TRUE","FALSE"
"2722",860,45,1.54,15,2.6400001,"FALSE","FALSE","TRUE","FALSE"
"2723",910,45,1.54,14,2.76,"FALSE","TRUE","TRUE","FALSE"
"2724",1130,43,1.32,27,1.73,"FALSE","FALSE","TRUE","FALSE"
"2725",790,43,1.4,30,3,"FALSE","TRUE","TRUE","FALSE"
"2726",1000,42,1.66,21,1.42,"FALSE","TRUE","TRUE","FALSE"
"2727",970,16,1.2,16,2.21,"FALSE","TRUE","TRUE","FALSE"
"2728",490,30,1.44,55,2.1400001,"TRUE","TRUE","FALSE","TRUE"
"2729",1120,68,0.14,6,3.25,"FALSE","FALSE","TRUE","FALSE"
"2730",1060,68,0.81,7,1.8099999,"FALSE","FALSE","TRUE","FALSE"
"2731",920,43,0.75,4,2.6600001,"FALSE","TRUE","TRUE","FALSE"
